appMasterHost,appId,runtime
normal_cluster,application_1758535431786_20116,0 days 00:00:58.911000
normal_cluster,application_1758535431786_20081,0 days 00:03:20.207000
normal_cluster,application_1758535431786_20091,0 days 00:02:39.644000
normal_cluster,application_1758535431786_20130,0 days 00:00:44.700000
normal_cluster,application_1758535431786_20125,0 days 00:00:53.578000
normal_cluster,application_1758535431786_20124,0 days 00:00:57.783000
normal_cluster,application_1758535431786_20111,0 days 00:01:19.078000
normal_cluster,application_1758535431786_20139,0 days 00:00:16.414000
normal_cluster,application_1758535431786_20131,0 days 00:01:49.209000
normal_cluster,application_1758535431786_20108,0 days 00:02:56.605000
normal_cluster,application_1758535431786_20097,0 days 00:03:35.097000
normal_cluster,application_1758535431786_20119,0 days 00:02:33.054000
normal_cluster,application_1758535431786_20135,0 days 00:01:39.715000
normal_cluster,application_1758535431786_20140,0 days 00:01:21.991000
normal_cluster,application_1758535431786_20122,0 days 00:02:36.936000
normal_cluster,application_1758535431786_20099,0 days 00:03:49.778000
normal_cluster,application_1758535431786_20134,0 days 00:01:55.020000
normal_cluster,application_1758535431786_20138,0 days 00:01:27.570000
normal_cluster,application_1758535431786_20137,0 days 00:01:52.058000
normal_cluster,application_1758535431786_20145,0 days 00:01:29.871000
normal_cluster,application_1758535431786_20104,0 days 00:03:56.119000
normal_cluster,application_1758535431786_20115,0 days 00:03:08.610000
normal_cluster,application_1758535431786_20132,0 days 00:02:38.001000
normal_cluster,application_1758535431786_20146,0 days 00:00:20.791000
normal_cluster,application_1758535431786_20106,0 days 00:03:59.101000
normal_cluster,application_1758535431786_20133,0 days 00:02:40.138000
normal_cluster,application_1758535431786_20149,0 days 00:00:23.929000
normal_cluster,application_1758535431786_20103,0 days 00:04:21.632000
normal_cluster,application_1758535431786_20152,0 days 00:00:18.617000
normal_cluster,application_1758535431786_20142,0 days 00:02:08.493000
normal_cluster,application_1758535431786_20098,0 days 00:04:39.076000
normal_cluster,application_1758535431786_20118,0 days 00:03:35.904000
normal_cluster,application_1758535431786_20093,0 days 00:04:54.293000
normal_cluster,application_1758535431786_20109,0 days 00:04:12.463000
normal_cluster,application_1758535431786_20136,0 days 00:02:49.353000
normal_cluster,application_1758535431786_20151,0 days 00:00:41.203000
normal_cluster,application_1758535431786_20148,0 days 00:00:50.367000
normal_cluster,application_1758535431786_20141,0 days 00:02:30.287000
normal_cluster,application_1758535431786_20153,0 days 00:00:29.338000
normal_cluster,application_1758535431786_20162,0 days 00:00:11.844000
normal_cluster,application_1758535431786_20096,0 days 00:05:10.340000
normal_cluster,application_1758535431786_20156,0 days 00:00:28.088000
normal_cluster,application_1758535431786_20147,0 days 00:01:10.933000
normal_cluster,application_1758535431786_20161,0 days 00:00:23.560000
normal_cluster,application_1758535431786_20160,0 days 00:00:23.985000
normal_cluster,application_1758535431786_20165,0 days 00:00:20.260000
normal_cluster,application_1758535431786_20164,0 days 00:00:23.636000
normal_cluster,application_1758535431786_20167,0 days 00:00:21.108000
normal_cluster,application_1758535431786_20172,0 days 00:00:21.985000
normal_cluster,application_1758535431786_20159,0 days 00:01:14.495000
normal_cluster,application_1758535431786_20171,0 days 00:00:32.079000
normal_cluster,application_1758535431786_20163,0 days 00:01:22.060000
normal_cluster,application_1758535431786_20175,0 days 00:00:15.798000
normal_cluster,application_1758535431786_20174,0 days 00:00:40.149000
normal_cluster,application_1758535431786_20144,0 days 00:03:52.606000
normal_cluster,application_1758535431786_20177,0 days 00:00:20.227000
normal_cluster,application_1758535431786_20178,0 days 00:00:18.465000
normal_cluster,application_1758535431786_20168,0 days 00:01:19.278000
normal_cluster,application_1758535431786_20176,0 days 00:00:19.633000
normal_cluster,application_1758535431786_20170,0 days 00:01:05.495000
normal_cluster,application_1758535431786_20181,0 days 00:00:15.297000
normal_cluster,application_1758535431786_20187,0 days 00:00:13.522000
normal_cluster,application_1758535431786_20157,0 days 00:02:11.690000
normal_cluster,application_1758535431786_20154,0 days 00:02:23.457000
normal_cluster,application_1758535431786_20179,0 days 00:00:43.991000
normal_cluster,application_1758535431786_20155,0 days 00:02:24.975000
normal_cluster,application_1758535431786_20173,0 days 00:01:16.561000
normal_cluster,application_1758535431786_20189,0 days 00:00:18.412000
normal_cluster,application_1758535431786_20186,0 days 00:00:33.988000
normal_cluster,application_1758535431786_20182,0 days 00:00:34.427000
normal_cluster,application_1758535431786_20190,0 days 00:00:24.071000
normal_cluster,application_1758535431786_20194,0 days 00:00:22.566000
normal_cluster,application_1758535431786_20180,0 days 00:01:07.823000
normal_cluster,application_1758535431786_20126,0 days 00:06:14.489000
normal_cluster,application_1758535431786_20197,0 days 00:00:18.260000
normal_cluster,application_1758535431786_20196,0 days 00:00:19.538000
normal_cluster,application_1758535431786_20205,0 days 00:00:12.692000
normal_cluster,application_1758535431786_20201,0 days 00:00:17.193000
normal_cluster,application_1758535431786_20202,0 days 00:00:18.139000
normal_cluster,application_1758535431786_20198,0 days 00:00:30.555000
normal_cluster,application_1758535431786_20207,0 days 00:00:17.622000
normal_cluster,application_1758535431786_20166,0 days 00:03:04.287000
normal_cluster,application_1758535431786_20204,0 days 00:00:43.060000
normal_cluster,application_1758535431786_20188,0 days 00:01:52.826000
normal_cluster,application_1758535431786_20120,0 days 00:07:24.241000
normal_cluster,application_1758535431786_20208,0 days 00:00:12.640000
normal_cluster,application_1758535431786_20199,0 days 00:01:17.868000
normal_cluster,application_1758535431786_20206,0 days 00:01:02.466000
normal_cluster,application_1758535431786_20123,0 days 00:07:49.171000
normal_cluster,application_1758535431786_20203,0 days 00:01:27.611000
normal_cluster,application_1758535431786_20184,0 days 00:02:41.422000
normal_cluster,application_1758535431786_20191,0 days 00:02:29.341000
normal_cluster,application_1758535431786_20210,0 days 00:00:17.224000
normal_cluster,application_1758535431786_20158,0 days 00:04:53.817000
normal_cluster,application_1758535431786_20195,0 days 00:02:27.028000
normal_cluster,application_1758535431786_20213,0 days 00:00:26.470000
normal_cluster,application_1758535431786_20192,0 days 00:02:46.894000
normal_cluster,application_1758535431786_20200,0 days 00:01:58.521000
normal_cluster,application_1758535431786_20183,0 days 00:03:20.990000
normal_cluster,application_1758535431786_20218,0 days 00:00:20.239000
normal_cluster,application_1758535431786_20220,0 days 00:00:19.388000
normal_cluster,application_1758535431786_20209,0 days 00:01:22.474000
normal_cluster,application_1758535431786_20185,0 days 00:03:50.130000
normal_cluster,application_1758535431786_20143,0 days 00:07:47.412000
normal_cluster,application_1758535431786_20211,0 days 00:01:18.801000
normal_cluster,application_1758535431786_20212,0 days 00:01:23.077000
normal_cluster,application_1758535431786_20224,0 days 00:00:21.344000
normal_cluster,application_1758535431786_20215,0 days 00:01:06.145000
normal_cluster,application_1758535431786_20127,0 days 00:09:30.065000
normal_cluster,application_1758535431786_20214,0 days 00:01:26.961000
normal_cluster,application_1758535431786_20169,0 days 00:05:26.103000
normal_cluster,application_1758535431786_20217,0 days 00:01:18.638000
normal_cluster,application_1758535431786_20226,0 days 00:00:20.841000
normal_cluster,application_1758535431786_20219,0 days 00:01:19.565000
normal_cluster,application_1758535431786_20229,0 days 00:00:14.058000
normal_cluster,application_1758535431786_20221,0 days 00:01:25.067000
normal_cluster,application_1758535431786_20227,0 days 00:00:29.458000
normal_cluster,application_1758535431786_20222,0 days 00:01:44.194000
normal_cluster,application_1758535431786_20228,0 days 00:00:39.497000
normal_cluster,application_1758535431786_20231,0 days 00:00:16.542000
normal_cluster,application_1758535431786_20216,0 days 00:02:12.263000
normal_cluster,application_1758535431786_20230,0 days 00:00:24.627000
normal_cluster,application_1758535431786_20233,0 days 00:00:21.063000
normal_cluster,application_1758535431786_20223,0 days 00:02:42.071000
normal_cluster,application_1758535431786_20193,0 days 00:05:52.449000
normal_cluster,application_1758535431786_20234,0 days 00:00:11.779000
normal_cluster,application_1758535431786_20225,0 days 00:02:24.274000
normal_cluster,application_1758535431786_20235,0 days 00:00:21.663000
normal_cluster,application_1758535431786_20236,0 days 00:00:24.788000
normal_cluster,application_1758535431786_20237,0 days 00:00:20.003000
normal_cluster,application_1758535431786_20129,0 days 00:12:48.917000
normal_cluster,application_1758535431786_20239,0 days 00:00:24.515000
normal_cluster,application_1758535431786_20232,0 days 00:02:13.987000
normal_cluster,application_1758535431786_20238,0 days 00:01:23.242000
normal_cluster,application_1758535431786_20112,0 days 00:13:55.112000
normal_cluster,application_1758535431786_20241,0 days 00:00:27.081000
normal_cluster,application_1758535431786_20243,0 days 00:00:31.642000
normal_cluster,application_1758535431786_20249,0 days 00:00:11.851000
normal_cluster,application_1758535431786_20258,0 days 00:00:21.383000
normal_cluster,application_1758535431786_20257,0 days 00:00:41.629000
normal_cluster,application_1758535431786_20261,0 days 00:00:30.196000
normal_cluster,application_1758535431786_20242,0 days 00:02:11.357000
normal_cluster,application_1758535431786_20244,0 days 00:01:31.039000
normal_cluster,application_1758535431786_20255,0 days 00:01:03.157000
normal_cluster,application_1758535431786_20247,0 days 00:01:26.245000
normal_cluster,application_1758535431786_20262,0 days 00:00:53.908000
normal_cluster,application_1758535431786_20266,0 days 00:00:28.862000
normal_cluster,application_1758535431786_20250,0 days 00:02:33.847000
normal_cluster,application_1758535431786_20251,0 days 00:02:45.374000
normal_cluster,application_1758535431786_20245,0 days 00:02:58.481000
normal_cluster,application_1758535431786_20263,0 days 00:01:54.635000
normal_cluster,application_1758535431786_20252,0 days 00:03:41.953000
normal_cluster,application_1758535431786_20128,0 days 00:18:25.427000
normal_cluster,application_1758535431786_20269,0 days 00:01:00.745000
normal_cluster,application_1758535431786_20267,0 days 00:01:49.238000
normal_cluster,application_1758535431786_20260,0 days 00:03:51.349000
normal_cluster,application_1758535431786_20240,0 days 00:05:55.400000
normal_cluster,application_1758535431786_20259,0 days 00:04:26.338000
normal_cluster,application_1758535431786_20275,0 days 00:00:38.919000
normal_cluster,application_1758535431786_20110,0 days 00:19:58.857000
normal_cluster,application_1758535431786_20264,0 days 00:03:49.681000
normal_cluster,application_1758535431786_20253,0 days 00:05:06.486000
normal_cluster,application_1758535431786_20279,0 days 00:00:25.935000
normal_cluster,application_1758535431786_20278,0 days 00:00:35.690000
normal_cluster,application_1758535431786_20272,0 days 00:02:17.143000
normal_cluster,application_1758535431786_20282,0 days 00:00:25.503000
normal_cluster,application_1758535431786_20281,0 days 00:00:32.431000
normal_cluster,application_1758535431786_20273,0 days 00:01:55.143000
normal_cluster,application_1758535431786_20284,0 days 00:00:21.720000
normal_cluster,application_1758535431786_20283,0 days 00:00:33.542000
normal_cluster,application_1758535431786_20287,0 days 00:00:23.001000
normal_cluster,application_1758535431786_20277,0 days 00:02:03.837000
normal_cluster,application_1758535431786_20248,0 days 00:06:58.995000
normal_cluster,application_1758535431786_20270,0 days 00:03:54.832000
normal_cluster,application_1758535431786_20288,0 days 00:00:22.283000
normal_cluster,application_1758535431786_20292,0 days 00:00:26.639000
normal_cluster,application_1758535431786_20290,0 days 00:00:56.602000
normal_cluster,application_1758535431786_20286,0 days 00:02:12.230000
normal_cluster,application_1758535431786_20254,0 days 00:08:09.629000
normal_cluster,application_1758535431786_20293,0 days 00:00:30.397000
normal_cluster,application_1758535431786_20265,0 days 00:07:21.662000
normal_cluster,application_1758535431786_20294,0 days 00:00:46.803000
normal_cluster,application_1758535431786_20291,0 days 00:02:20.730000
normal_cluster,application_1758535431786_20298,0 days 00:00:43.072000
normal_cluster,application_1758535431786_20285,0 days 00:04:34.094000
normal_cluster,application_1758535431786_20301,0 days 00:00:14.455000
normal_cluster,application_1758535431786_20295,0 days 00:02:10.012000
normal_cluster,application_1758535431786_20310,0 days 00:00:31.172000
normal_cluster,application_1758535431786_20309,0 days 00:00:54.259000
normal_cluster,application_1758535431786_20312,0 days 00:00:24.841000
normal_cluster,application_1758535431786_20315,0 days 00:00:23.464000
normal_cluster,application_1758535431786_20311,0 days 00:00:31.123000
normal_cluster,application_1758535431786_20313,0 days 00:00:37.380000
normal_cluster,application_1758535431786_20314,0 days 00:00:38.438000
normal_cluster,application_1758535431786_20271,0 days 00:08:04.063000
normal_cluster,application_1758535431786_19954,0 days 00:46:54.380000
normal_cluster,application_1758535431786_20305,0 days 00:02:10.552000
normal_cluster,application_1758535431786_20276,0 days 00:08:02.852000
normal_cluster,application_1758535431786_20299,0 days 00:02:29.792000
normal_cluster,application_1758535431786_20300,0 days 00:02:26.603000
normal_cluster,application_1758535431786_20289,0 days 00:05:26.869000
normal_cluster,application_1758535431786_20303,0 days 00:02:31.825000
normal_cluster,application_1758535431786_20317,0 days 00:00:54.647000
normal_cluster,application_1758535431786_20319,0 days 00:00:38.584000
normal_cluster,application_1758535431786_20318,0 days 00:00:41.064000
normal_cluster,application_1758535431786_20308,0 days 00:03:26.155000
normal_cluster,application_1758535431786_20316,0 days 00:02:55.833000
normal_cluster,application_1758535431786_20323,0 days 00:00:36.361000
normal_cluster,application_1758535431786_20297,0 days 00:04:48.714000
normal_cluster,application_1758535431786_20322,0 days 00:00:41.816000
normal_cluster,application_1758535431786_20306,0 days 00:03:59.895000
normal_cluster,application_1758535431786_20325,0 days 00:00:19.377000
normal_cluster,application_1758535431786_20324,0 days 00:00:21.682000
normal_cluster,application_1758535431786_20302,0 days 00:04:35.346000
normal_cluster,application_1758535431786_20320,0 days 00:01:48.628000
normal_cluster,application_1758535431786_20329,0 days 00:00:35.392000
normal_cluster,application_1758535431786_20330,0 days 00:00:34.225000
normal_cluster,application_1758535431786_20321,0 days 00:02:11.832000
normal_cluster,application_1758535431786_20333,0 days 00:00:19.779000
normal_cluster,application_1758535431786_20307,0 days 00:05:17.890000
normal_cluster,application_1758535431786_20328,0 days 00:01:31.041000
normal_cluster,application_1758535431786_20331,0 days 00:01:07.566000
normal_cluster,application_1758535431786_20274,0 days 00:11:30.322000
normal_cluster,application_1758535431786_20334,0 days 00:00:23.887000
normal_cluster,application_1758535431786_20332,0 days 00:01:00.940000
normal_cluster,application_1758535431786_20335,0 days 00:00:23.667000
normal_cluster,application_1758535431786_20296,0 days 00:07:29.438000
normal_cluster,application_1758535431786_20338,0 days 00:00:21.877000
normal_cluster,application_1758535431786_20280,0 days 00:11:12.996000
normal_cluster,application_1758535431786_20326,0 days 00:02:27.143000
normal_cluster,application_1758535431786_20343,0 days 00:00:11.870000
normal_cluster,application_1758535431786_20349,0 days 00:00:13.108000
normal_cluster,application_1758535431786_20337,0 days 00:00:48.924000
normal_cluster,application_1758535431786_20339,0 days 00:00:18.548000
normal_cluster,application_1758535431786_20341,0 days 00:00:22.055000
normal_cluster,application_1758535431786_20340,0 days 00:00:37.366000
normal_cluster,application_1758535431786_20268,0 days 00:14:03.765000
normal_cluster,application_1758535431786_20350,0 days 00:00:33.283000
normal_cluster,application_1758535431786_20344,0 days 00:00:50.349000
normal_cluster,application_1758535431786_20336,0 days 00:01:28.777000
normal_cluster,application_1758535431786_20347,0 days 00:00:52.868000
normal_cluster,application_1758535431786_20342,0 days 00:01:03.312000
normal_cluster,application_1758535431786_20345,0 days 00:01:00.264000
normal_cluster,application_1758535431786_20352,0 days 00:00:39.893000
normal_cluster,application_1758535431786_20355,0 days 00:00:31.091000
normal_cluster,application_1758535431786_20354,0 days 00:00:31.248000
normal_cluster,application_1758535431786_20327,0 days 00:03:57.017000
normal_cluster,application_1758535431786_20360,0 days 00:00:23.561000
normal_cluster,application_1758535431786_20358,0 days 00:00:30.195000
normal_cluster,application_1758535431786_20356,0 days 00:00:40.744000
normal_cluster,application_1758535431786_20361,0 days 00:00:25.020000
normal_cluster,application_1758535431786_20357,0 days 00:00:44.710000
normal_cluster,application_1758535431786_20359,0 days 00:00:38.308000
normal_cluster,application_1758535431786_20348,0 days 00:01:58.509000
normal_cluster,application_1758535431786_20363,0 days 00:00:27.793000
normal_cluster,application_1758535431786_20351,0 days 00:02:30.853000
normal_cluster,application_1758535431786_20366,0 days 00:00:33.411000
normal_cluster,application_1758535431786_20346,0 days 00:02:57.696000
normal_cluster,application_1758535431786_20368,0 days 00:00:44.756000
normal_cluster,application_1758535431786_20362,0 days 00:01:49.320000
normal_cluster,application_1758535431786_20367,0 days 00:01:03.431000
normal_cluster,application_1758535431786_20365,0 days 00:01:31.898000
normal_cluster,application_1758535431786_20372,0 days 00:00:13.705000
normal_cluster,application_1758535431786_20371,0 days 00:00:26.550000
normal_cluster,application_1758535431786_20256,0 days 00:20:13.944000
normal_cluster,application_1758535431786_20373,0 days 00:00:30.752000
normal_cluster,application_1758535431786_20370,0 days 00:01:20.880000
normal_cluster,application_1758535431786_20246,0 days 00:21:09.180000
normal_cluster,application_1758535431786_20375,0 days 00:00:28.710000
normal_cluster,application_1758535431786_20043,0 days 00:41:34.790000
normal_cluster,application_1758535431786_20376,0 days 00:00:26.436000
normal_cluster,application_1758535431786_20374,0 days 00:01:37.691000
normal_cluster,application_1758535431786_20369,0 days 00:02:41.781000
normal_cluster,application_1758535431786_20353,0 days 00:05:32.641000
normal_cluster,application_1758535431786_20092,0 days 00:39:30.652000
normal_cluster,application_1758535431786_20378,0 days 00:01:20.402000
normal_cluster,application_1758535431786_20379,0 days 00:02:15.245000
normal_cluster,application_1758535431786_20380,0 days 00:02:16.079000
normal_cluster,application_1758535431786_20383,0 days 00:00:58.048000
normal_cluster,application_1758535431786_20377,0 days 00:04:58.935000
normal_cluster,application_1758535431786_20381,0 days 00:02:36.718000
normal_cluster,application_1758535431786_20384,0 days 00:02:23.371000
normal_cluster,application_1758535431786_20385,0 days 00:02:24.075000
normal_cluster,application_1758535431786_20389,0 days 00:00:30.978000
normal_cluster,application_1758535431786_20387,0 days 00:00:40.896000
normal_cluster,application_1758535431786_20398,0 days 00:00:36.670000
normal_cluster,application_1758535431786_20388,0 days 00:00:55.501000
normal_cluster,application_1758535431786_20402,0 days 00:00:33.941000
normal_cluster,application_1758535431786_20393,0 days 00:00:54.860000
normal_cluster,application_1758535431786_20391,0 days 00:01:04.152000
normal_cluster,application_1758535431786_20364,0 days 00:13:02.307000
normal_cluster,application_1758535431786_20396,0 days 00:01:17.418000
normal_cluster,application_1758535431786_20403,0 days 00:00:40.386000
normal_cluster,application_1758535431786_20404,0 days 00:00:41.481000
normal_cluster,application_1758535431786_20408,0 days 00:00:22.690000
normal_cluster,application_1758535431786_20405,0 days 00:00:46.983000
normal_cluster,application_1758535431786_20407,0 days 00:00:38.157000
normal_cluster,application_1758535431786_20401,0 days 00:01:35.765000
normal_cluster,application_1758535431786_20409,0 days 00:00:33.647000
normal_cluster,application_1758535431786_20412,0 days 00:00:18.010000
normal_cluster,application_1758535431786_20406,0 days 00:00:51.427000
normal_cluster,application_1758535431786_20411,0 days 00:00:28.718000
normal_cluster,application_1758535431786_20413,0 days 00:00:37.087000
normal_cluster,application_1758535431786_20390,0 days 00:02:24.200000
normal_cluster,application_1758535431786_20414,0 days 00:00:37.925000
normal_cluster,application_1758535431786_20304,0 days 00:22:39.162000
normal_cluster,application_1758535431786_20039,0 days 00:53:01.301000
normal_cluster,application_1758535431786_20410,0 days 00:01:29.269000
normal_cluster,application_1758535431786_20418,0 days 00:00:22.567000
normal_cluster,application_1758535431786_20420,0 days 00:00:18.305000
normal_cluster,application_1758535431786_20400,0 days 00:03:08.080000
normal_cluster,application_1758535431786_20419,0 days 00:00:36.808000
normal_cluster,application_1758535431786_20392,0 days 00:03:28.763000
normal_cluster,application_1758535431786_20421,0 days 00:00:19.839000
normal_cluster,application_1758535431786_20415,0 days 00:01:37.087000
normal_cluster,application_1758535431786_20417,0 days 00:01:18.625000
normal_cluster,application_1758535431786_20395,0 days 00:04:02.721000
normal_cluster,application_1758535431786_20423,0 days 00:00:32.697000
normal_cluster,application_1758535431786_20426,0 days 00:00:26.633000
normal_cluster,application_1758535431786_20430,0 days 00:00:19.234000
normal_cluster,application_1758535431786_20432,0 days 00:00:24.295000
normal_cluster,application_1758535431786_20435,0 days 00:00:29.045000
normal_cluster,application_1758535431786_20438,0 days 00:00:14.694000
normal_cluster,application_1758535431786_20443,0 days 00:00:18.165000
normal_cluster,application_1758535431786_20431,0 days 00:01:00.025000
normal_cluster,application_1758535431786_20425,0 days 00:01:22.847000
normal_cluster,application_1758535431786_20436,0 days 00:00:30.257000
normal_cluster,application_1758535431786_20444,0 days 00:00:23.178000
normal_cluster,application_1758535431786_20424,0 days 00:01:38.943000
normal_cluster,application_1758535431786_20447,0 days 00:00:16.573000
normal_cluster,application_1758535431786_20446,0 days 00:00:30.799000
normal_cluster,application_1758535431786_20427,0 days 00:01:46.624000
normal_cluster,application_1758535431786_20422,0 days 00:02:27.248000
normal_cluster,application_1758535431786_20428,0 days 00:01:50.103000
normal_cluster,application_1758535431786_20437,0 days 00:00:56.896000
normal_cluster,application_1758535431786_20448,0 days 00:00:20.697000
normal_cluster,application_1758535431786_20445,0 days 00:00:38.697000
normal_cluster,application_1758535431786_20440,0 days 00:01:09.057000
normal_cluster,application_1758535431786_20452,0 days 00:00:18.355000
normal_cluster,application_1758535431786_20451,0 days 00:00:19.071000
normal_cluster,application_1758535431786_20442,0 days 00:01:20.301000
normal_cluster,application_1758535431786_20434,0 days 00:00:47.142000
normal_cluster,application_1758535431786_20456,0 days 00:00:18.260000
normal_cluster,application_1758535431786_20454,0 days 00:00:18.815000
normal_cluster,application_1758535431786_20450,0 days 00:00:42.381000
normal_cluster,application_1758535431786_20433,0 days 00:00:54.468000
normal_cluster,application_1758535431786_20441,0 days 00:01:40.054000
normal_cluster,application_1758535431786_20455,0 days 00:00:38.179000
normal_cluster,application_1758535431786_20461,0 days 00:00:13.170000
normal_cluster,application_1758535431786_20458,0 days 00:00:30.375000
normal_cluster,application_1758535431786_20416,0 days 00:04:55.706000
normal_cluster,application_1758535431786_20468,0 days 00:00:21.721000
normal_cluster,application_1758535431786_20464,0 days 00:00:38.607000
normal_cluster,application_1758535431786_20473,0 days 00:00:17.694000
normal_cluster,application_1758535431786_20457,0 days 00:01:19.246000
normal_cluster,application_1758535431786_20472,0 days 00:00:19.407000
normal_cluster,application_1758535431786_20462,0 days 00:00:59.402000
normal_cluster,application_1758535431786_20471,0 days 00:00:32.209000
normal_cluster,application_1758535431786_20460,0 days 00:01:19.295000
normal_cluster,application_1758535431786_20470,0 days 00:00:54.618000
normal_cluster,application_1758535431786_20467,0 days 00:01:10.312000
normal_cluster,application_1758535431786_20466,0 days 00:01:19.941000
normal_cluster,application_1758535431786_20453,0 days 00:02:10.398000
normal_cluster,application_1758535431786_20429,0 days 00:04:34.935000
normal_cluster,application_1758535431786_20487,0 days 00:00:17.516000
normal_cluster,application_1758535431786_20484,0 days 00:00:19.159000
normal_cluster,application_1758535431786_20474,0 days 00:01:14.671000
normal_cluster,application_1758535431786_20489,0 days 00:00:17.689000
normal_cluster,application_1758535431786_20439,0 days 00:04:08.464000
normal_cluster,application_1758535431786_20486,0 days 00:00:42.197000
normal_cluster,application_1758535431786_20480,0 days 00:01:19.715000
normal_cluster,application_1758535431786_20490,0 days 00:00:22.327000
normal_cluster,application_1758535431786_20479,0 days 00:01:38.892000
normal_cluster,application_1758535431786_20463,0 days 00:02:52.486000
normal_cluster,application_1758535431786_20492,0 days 00:00:19.046000
normal_cluster,application_1758535431786_20465,0 days 00:02:45.882000
normal_cluster,application_1758535431786_20483,0 days 00:01:33.664000
normal_cluster,application_1758535431786_20485,0 days 00:00:35.527000
normal_cluster,application_1758535431786_20469,0 days 00:02:46.604000
normal_cluster,application_1758535431786_20491,0 days 00:00:41.997000
normal_cluster,application_1758535431786_20493,0 days 00:00:25.242000
normal_cluster,application_1758535431786_20482,0 days 00:01:54.100000
normal_cluster,application_1758535431786_20496,0 days 00:00:21.078000
normal_cluster,application_1758535431786_20481,0 days 00:02:12.050000
normal_cluster,application_1758535431786_20498,0 days 00:00:20.463000
normal_cluster,application_1758535431786_20494,0 days 00:00:34.638000
normal_cluster,application_1758535431786_20495,0 days 00:00:30.721000
normal_cluster,application_1758535431786_20477,0 days 00:02:20.094000
normal_cluster,application_1758535431786_20475,0 days 00:02:27.810000
normal_cluster,application_1758535431786_20449,0 days 00:04:25.913000
normal_cluster,application_1758535431786_20501,0 days 00:00:27.541000
normal_cluster,application_1758535431786_20500,0 days 00:00:28.394000
normal_cluster,application_1758535431786_20507,0 days 00:00:18.888000
normal_cluster,application_1758535431786_20499,0 days 00:00:37.397000
normal_cluster,application_1758535431786_20502,0 days 00:00:30.478000
normal_cluster,application_1758535431786_20506,0 days 00:00:49.196000
normal_cluster,application_1758535431786_20497,0 days 00:01:10.384000
normal_cluster,application_1758535431786_20488,0 days 00:02:21.721000
normal_cluster,application_1758535431786_20514,0 days 00:00:28.468000
normal_cluster,application_1758535431786_20505,0 days 00:01:12.559000
normal_cluster,application_1758535431786_20516,0 days 00:00:41.319000
normal_cluster,application_1758535431786_20503,0 days 00:01:26.763000
normal_cluster,application_1758535431786_20511,0 days 00:01:00.444000
normal_cluster,application_1758535431786_20520,0 days 00:00:18.165000
normal_cluster,application_1758535431786_20509,0 days 00:01:24.740000
normal_cluster,application_1758535431786_20510,0 days 00:01:18.563000
normal_cluster,application_1758535431786_20521,0 days 00:00:51.641000
normal_cluster,application_1758535431786_20519,0 days 00:01:07.615000
normal_cluster,application_1758535431786_20518,0 days 00:01:36.625000
normal_cluster,application_1758535431786_20517,0 days 00:01:50.046000
normal_cluster,application_1758535431786_20524,0 days 00:00:57.942000
normal_cluster,application_1758535431786_20150,0 days 00:54:49.517000
normal_cluster,application_1758535431786_19741,0 days 01:56:16.195000
normal_cluster,application_1758535431786_19361,0 days 02:56:00.171000
normal_cluster,application_1758535431786_20515,0 days 00:02:24.706000
normal_cluster,application_1758535431786_20512,0 days 00:02:29.530000
normal_cluster,application_1758535431786_20525,0 days 00:00:37.485000
normal_cluster,application_1758535431786_20504,0 days 00:03:10.361000
normal_cluster,application_1758535431786_20523,0 days 00:01:35.585000
normal_cluster,application_1758535431786_20522,0 days 00:01:40.227000
normal_cluster,application_1758535431786_20478,0 days 00:05:35.891000
normal_cluster,application_1758535431786_20534,0 days 00:00:19.065000
normal_cluster,application_1758535431786_20527,0 days 00:00:54.085000
normal_cluster,application_1758535431786_20513,0 days 00:03:24.425000
normal_cluster,application_1758535431786_20541,0 days 00:00:14.104000
normal_cluster,application_1758535431786_20530,0 days 00:01:05.002000
normal_cluster,application_1758535431786_20537,0 days 00:00:28.367000
normal_cluster,application_1758535431786_20536,0 days 00:00:35.903000
normal_cluster,application_1758535431786_20542,0 days 00:00:39.645000
normal_cluster,application_1758535431786_20540,0 days 00:00:46.876000
normal_cluster,application_1758535431786_20528,0 days 00:01:44.203000
normal_cluster,application_1758535431786_20526,0 days 00:02:20.394000
normal_cluster,application_1758535431786_20533,0 days 00:01:49.292000
normal_cluster,application_1758535431786_20551,0 days 00:00:25.988000
normal_cluster,application_1758535431786_20543,0 days 00:01:05.973000
normal_cluster,application_1758535431786_20545,0 days 00:01:07.221000
normal_cluster,application_1758535431786_20555,0 days 00:00:30.766000
normal_cluster,application_1758535431786_20549,0 days 00:00:35.650000
normal_cluster,application_1758535431786_20529,0 days 00:02:32.987000
normal_cluster,application_1758535431786_20532,0 days 00:02:36.573000
normal_cluster,application_1758535431786_20560,0 days 00:00:39.855000
normal_cluster,application_1758535431786_20553,0 days 00:00:55.967000
normal_cluster,application_1758535431786_20548,0 days 00:00:54.887000
normal_cluster,application_1758535431786_20568,0 days 00:00:33.332000
normal_cluster,application_1758535431786_20550,0 days 00:01:00.060000
normal_cluster,application_1758535431786_20557,0 days 00:01:11.230000
normal_cluster,application_1758535431786_20571,0 days 00:00:24.042000
normal_cluster,application_1758535431786_20561,0 days 00:01:18.642000
normal_cluster,application_1758535431786_20565,0 days 00:01:18.655000
normal_cluster,application_1758535431786_20558,0 days 00:01:26.616000
normal_cluster,application_1758535431786_20572,0 days 00:00:29.316000
